T_over_Tc,pair_flux,phase_stiffness,dissipative_constraint,vortex_constraint,transport_index,resistance_proxy
0.7216910229645095,0.8412279749478079,0.4791620673724398,0.020874326360837636,0.3599664914183914,1.0581290237086824,0.10565204427845927
0.7244467640918582,0.8406217118997912,0.4751768859968356,0.02093662170026603,0.3597683662952025,1.0489463635035818,0.10647845922614727
0.7272025052192068,0.8400154488517745,0.4711765164029095,0.02100335070790574,0.3593926927051427,1.0402093786950333,0.10727685709154927
0.7299582463465554,0.8394091858037578,0.46716095859066153,0.021074828220769507,0.3588401385094011,1.0319046201365232,0.10804693647541064
0.732713987473904,0.8388029227557411,0.46313021256009157,0.02115139132713917,0.35811168500610174,1.0240189416079266,0.10878845898317058
0.7354697286012527,0.8381966597077244,0.4590842783111997,0.021233400923621835,0.35720862402635156,1.0165394678586424,0.10950125117835947
0.7382254697286014,0.8375903966597077,0.4550231558439859,0.021321243378862053,0.3561325541168123,1.0094535616400009,0.11018520654057991
0.74098121085595,0.836984133611691,0.45094684515845007,0.021415332310873718,0.35488537582458674,1.0027487896330893,0.11084028743730107
0.7437369519832986,0.8363778705636743,0.44685534625459256,0.0215161104853588,0.3534692861038855,0.9964128871689766,0.11146652711969839
0.7464926931106473,0.8357716075156576,0.442748659132413,0.021624051842798316,0.3518867718675156,0.9904337216295791,0.11206403175383903
0.7492484342379959,0.8351653444676409,0.43862678379191156,0.021739663662533725,0.35014060270968356,0.9847992544092271,0.1126329824996508
0.7520041753653446,0.8345590814196242,0.4344897202330881,0.0218634888725033,0.3482338228299162,0.97949750130945,0.11317363765133445
0.7547599164926933,0.8339528183716075,0.4303374684559427,0.021996108513755743,0.3461697421910604,0.974516491232845,0.11368633485418883
0.7575156576200418,0.8333465553235908,0.4261700284604756,0.02213814436933108,0.34395192694730115,0.9698442230363206,0.11417149341423087
0.7602713987473905,0.8327402922755741,0.42198740024668635,0.02229026176757384,0.34158418918093564,0.9654686203998087,0.11462961671851692
0.7630271398747391,0.8321340292275574,0.4177895838145753,0.022453172570422467,0.3390705759892315,0.9613774845641171,0.11506129478571922
0.7657828810020878,0.8315277661795407,0.41357657916414226,0.02262763835769852,0.336415357965076,0.9575584447913323,0.11546720696829839
