baryon,history,residual
0.8731144223296081,1.2128936875675351,0.4824098727652697
1.3669615132550683e-07,0.2395281321788221,0.07268360263967666
0.8055930177115852,0.9936127226657394,0.3592671636916023
3.378851967655059e-07,0.0004237092408741791,-0.055474502384636935
0.09511436906775515,0.1830019123607618,-0.10944282326924346
1.323519685944322e-06,0.0037510367471055885,-0.04638449400891302
4.586238368544014e-14,2.392235800886578e-07,-0.0069703692962118915
5.323193681693658e-09,0.1947184409444696,0.05239511273873221
0.22466964792248229,0.031378617295386116,-0.15445680238011616
1.5928505926677197e-05,0.22837911309095718,0.023872671605668055
0.00035361204472744576,0.0016947553829704312,-0.07286137028814482
2.9726165825864872e-06,0.0001247360970717661,-0.02910442130938543
4.4534620119602914e-13,0.026548280584795504,0.0010475592763979288
0.00032658965544930015,0.0002719918537082194,-0.05313840420184103
0.013319491349254347,0.3114269174873292,0.14509771989987358
5.790057904449223e-07,0.00014699560788456053,-0.018077281769255212
2.9548723996251604e-05,0.14267266739475262,-0.013822834679227416
0.06039107241144488,0.05802631570272745,-0.07664726567623303
0.004464193363946634,0.1882525354525597,0.0006366440880894719
0.008119880145541299,0.8178363183118631,0.27321870325673003
1.2614569140459883e-14,0.01471880031805391,-0.0013382205418357475
8.059698759425776e-05,0.0004876895379262662,-0.06805083135497857
9.422552309079005e-07,0.004257448566903442,-0.015531033159775906
0.011678631993968907,0.0055417938487416,-0.10197987508877288
0.024659999023245466,0.2406739030569875,-0.024666446367280048
1.2303543017636151e-08,3.0361794487152183e-06,-0.05075505521709827
0.8129012474244559,1.2350092219132487,0.5036919298046696
0.009647817566755307,0.012879019852850058,-0.09776321032659753
1.1432008608659853e-07,1.7131562108329168e-05,-0.03925079097713148
0.030603592580188715,0.19749291230327895,0.04451342101315933
5.890945353684137e-07,0.1975439584607947,0.06271648889179474
4.8967384949395486e-06,0.0006241899741800305,-0.0878379127503388
5.863453628254534e-09,0.013366658208494277,-0.01944446906581921
0.3301151952579109,0.3387915361043633,0.05068134136586466
2.6943326956188472e-15,0.010763526448543089,-0.0032025026807412397
0.44770453980797853,0.4941549415164652,0.1361862146267655
1.2761734156490659e-08,0.07576431087952756,0.014764952623476924
4.2763746058159556e-15,6.135621343092101e-08,-0.005936578143145906
0.06715090111087145,0.3090956611090269,-0.007418941632303611
0.001996268814600163,0.1232487770886516,-0.037654291566286524
0.004115601768137186,0.830987755442921,0.44093600307617636
0.47776076087169606,0.9989296668035854,0.4185734265135338
5.393833168069278e-07,0.00015398538376085926,-0.024497564552652215
1.4726021464570323e-08,1.776978223098562e-05,-0.026475125416884616
0.26195695385506773,1.3624596323149865,0.6488014649223207
3.259796848250381e-07,0.18812351019283385,0.10480278806774847
0.4533351518161126,0.48555559708860174,0.045421987854005086
0.020410049513713373,0.9484775834706802,0.49941778097280926
4.268387517952907e-05,0.6215066604786291,0.21596445278522336
1.3143193334964822e-07,9.358092400337342e-06,-0.0624406571623574
0.00034184052327912006,0.5880045809034852,0.30062460619432324
4.179217070386788e-11,0.026484872365497625,-0.0012483181005198615
0.061631444439394244,0.10526232187430556,-0.06344800117909966
1.5892301900444402e-05,0.00017454443998810422,-0.06128190020485142
0.01070345547367701,0.031668233065916346,-0.08113951660223852
8.739901338514357e-09,0.16429093667743258,0.0348469197896241
1.2229025487768126e-11,1.2747322963580771e-06,-0.014807714314918492
0.10436880761419912,0.9535929733844664,0.36134126031601654
2.7258799252090274e-10,1.4684404957816697e-05,-0.018506569858639212
0.007694672606722961,0.0043320580887879975,-0.07761786201269492
4.312545893118064e-08,0.000520095750601363,-0.03024978860032503
1.3107138436478435e-16,0.008326623085918758,-0.0021635391038218993
5.469469095521002e-06,0.32761525915336465,0.11958817057229054
1.2567211498985285e-17,0.005681869224335741,-0.0024466284316861935
8.782217589812876e-08,0.009584558127845571,-0.016940447754683934
1.0105741214599634e-06,0.0007009028933012379,-0.02964039629767022
8.974253896816073e-05,0.2882802541211061,0.17937890692421318
1.3513176199289353e-06,0.023214906841282773,-0.011372724150229645
2.1713328769234625e-06,0.10579888637866336,0.059166078666972044
8.130441044764173e-06,0.015267494268276116,-0.04184826384484552
0.14904490426147346,0.7623938833448006,0.391761777183128
0.01261809454359597,0.010366028682966667,-0.10675692188947034
1.0367209651152245,0.38897999690042,-0.06105860988613654
0.04592605705494632,0.8107474960486244,0.4102541273888872
1.1569815835532352e-10,0.07682406376072763,0.015462744001679157
3.7547506085300876e-10,3.679357413060744e-05,-0.012479512095934363
0.6873517140452983,0.5827995063685045,0.08191405696310494
1.0633999104437518e-06,0.00020204313507592305,-0.07521516301254857
